166298	35411	19673	712834	785226	378750	865865	223177	265774	305760	161171	702737	78840	799142	127295	699690	156783	783582	395184
359227	40778	21478	1023324	875375	401751	1016845	289792	274145	306659	192045	621333	84078	955610	101201	666441	560573	1094733	415400
184118	32000	16742	748516	739272	358989	1026530	247043	255899	254885	143757	517559	88561	801306	138295	694622	115130	709090	342593
134450	28736	14200	553065	643980	307158	1499483	261295	220311	262685	133601	518672	87087	598488	155564	622467	203672	727283	335550
153408	34652	19857	696994	662278	357026	751476	249201	274119	305252	158612	652806	78486	726708	144088	708303	159532	842728	419667
352988	48881	19573	1065164	653311	340121	951213	242542	197590	281979	188917	506114	75296	904107	94551	688317	606642	1108102	410380
175713	29972	15250	667244	515724	281354	835979	192399	144012	220847	129855	380873	55256	640183	136929	658872	100430	635858	314876
120476	20033	10101	464064	419459	235698	1220523	191129	142545	246224	118186	399027	56942	521840	170549	625017	162269	664917	301046
149781	26245	21133	644527	597187	320187	736721	204534	183199	289049	139262	606351	63570	730551	133879	746765	155713	793865	409995
339672	30103	14161	1006119	638899	325452	959230	246593	153389	261208	183431	463295	69660	955167	96984	636658	598796	1094469	407189
171903	22452	20202	667709	514557	268074	895022	216979	124724	222986	122472	381912	60426	794731	134809	640682	102742	698131	314218
122446	19032	9743	457229	451388	237398	1256861	208518	171699	226782	114164	411110	65252	488205	174104	584573	167274	654975	300132
144888	28498	14683	612064	542399	306472	625251	178918	157269	275035	140960	558524	52350	671864	128278	636572	134481	695660	401836
328476	37013	13611	1038746	549552	320600	912388	230190	166621	284865	179117	455465	55408	845302	96975	626794	601504	1113137	410418
170654	27132	12294	703426	478496	269841	851399	204344	135721	249093	123167	391146	57032	744108	138564	710014	110528	715607	315096
122781	21668	10900	511099	467530	250154	1384814	228859	129936	200094	117630	431107	60548	562910	181273	595842	181899	689119	307411
155117	30924	10390	669292	580866	322780	699441	198223	153569	262767	141406	586804	57477	743945	139720	714057	152912	792138	362604
331082	38809	12030	1062076	669927	330444	918449	242435	146197	297829	185158	491487	62326	1006689	105378	614925	616120	1110466	395816
161838	30935	15450	703173	501967	274640	801133	201881	128526	249738	133646	415674	46794	674246	142297	584669	109849	690434	325666
140989	25751	7208	521670	456813	252017	1282939	205002	149697	207225	123848	447213	62211	559692	197836	585125	172505	696092	297134
148564	37091	12783	691328	548159	328601	701085	276220	132439	281407	154191	598984	64036	730044	155065	710136	135353	796575	364668
319706	45497	13160	1104724	597385	331637	916574	241164	136458	262774	192242	518043	69829	941870	96109	696141	609925	1139587	399152
165390	32032	8183	739203	498339	284036	845625	227572	146158	250721	130219	441453	55194	709176	154390	635611	143988	692173	302088
134712	33057	13268	576128	472355	264314	1290748	215065	129751	230032	123390	485767	57787	640735	196520	575108	177792	717457	293936
134055	38600	13173	731278	530855	316698	655104	192172	157510	268175	145802	610768	62453	675097	134389	687577	146630	817901	354144
310231	50303	16946	1046257	606186	335550	916178	245501	141328	264347	185874	540077	68975	901308	101821	673971	615728	1132925	417475
162992	37785	8445	679357	483729	280487	802064	211890	137008	233800	121530	441826	55784	641697	150128	674378	101295	714557	313897
133747	35447	8353	516024	445781	256587	1346874	225158	122912	217632	119511	481412	60002	534349	192942	636569	181753	758142	291401
138532	40881	11836	678532	484410	311966	706134	212215	133807	258914	141824	624255	61479	665053	144321	691566	144032	811998	364234
317357	49531	21909	1013327	570664	328783	991915	261643	154588	250645	184957	531222	78388	938115	101921	687876	620291	1169352	414657
158222	35897	9063	656991	432565	271887	781384	192729	147739	202713	122324	439638	51134	687163	164076	663212	105549	716340	321195
143444	32021	12029	480621	416182	256140	1268436	235073	126120	202293	110838	486256	66494	575929	190645	615871	186108	766802	301688
124128	44987	27116	591523	440445	285831	643362	247856	150256	240455	125543	619400	63628	603275	141237	726290	151855	781383	347731
310242	66679	20419	918648	518618	299550	822994	219146	152146	230348	170263	519231	71170	819222	110691	691545	620756	1105534	404062
169159	45661	7752	571479	419147	232925	687361	179607	93232	187474	102404	406406	50877	561292	158461	668397	100849	654899	310246
136631	28949	10826	370507	270502	196041	1028103	200586	104020	172355	98456	429758	59258	405480	203244	663020	177429	671922	265581
116851	22399	11368	406447	240156	204098	443174	130973	125747	192531	93909	486682	44277	444568	134968	628072	118080	673815	300727
324188	38738	12196	736664	357385	229120	694129	171877	115388	179996	141721	410808	51524	746701	103547	654609	600432	1013585	360603
169570	25060	6328	483899	323773	193321	577729	151433	82575	155093	91467	336459	39468	552664	152340	639058	88187	581557	278845
141431	28976	11116	329422	297248	184318	904982	156722	96834	152100	82831	426170	54315	529533	216093	576865	173058	589424	246958
114474	40671	9203	425887	369439	243214	547479	142680	120604	195023	95922	535031	49656	525860	151978	585611	117393	660304	290255
325249	61038	14986	838815	500570	278526	803353	219889	113911	184012	150128	468473	68526	902182	112635	625050	623345	1070290	378626
177058	40363	7843	545536	388798	230419	631871	184238	94326	166707	95581	400304	47767	609768	172442	637409	94252	631109	302399
131214	34840	12094	369843	349173	205924	980708	180441	99060	160501	89218	458577	55122	518777	230181	563311	176880	627377	266603
108614	39681	8895	442830	396069	249783	494258	166471	110351	180436	100797	543362	53870	521005	147530	581800	124328	696207	311123
314016	61380	14147	844514	522748	292630	774281	225617	138381	228971	158550	514390	79952	857675	108891	642500	630460	1176423	391657
184590	51497	11121	553814	425432	240811	716473	207543	109554	178405	98526	441397	57416	614978	170275	620337	101305	637866	294365
128579	41251	7280	367865	348709	208664	1043841	185993	94368	183252	86829	438574	61531	499491	191870	632236	173354	654206	259954
115324	53344	8057	473061	387157	260769	535489	161760	108843	202429	106435	558277	64800	567444	157333	615926	135808	761891	332221
317512	56608	19279	791988	502275	289948	758360	216876	130662	212191	162150	518255	82449	829968	111462	654030	622162	1168559	389532
169150	40506	11151	534555	348521	226187	637092	187739	102206	176711	95742	408968	52275	587724	180337	649506	114425	653938	297682
125972	29889	8433	390971	314723	204294	1068389	220066	108318	170716	90079	418668	57190	519949	174108	593179	179351	668634	259719
118680	42494	8698	500423	402364	259610	514336	161755	133802	219426	117459	592540	59523	536567	154421	673041	139093	765070	290875
340976	51869	15241	834998	454431	282139	783185	215318	130621	194372	163843	506927	75938	857707	112882	659870	637028	1191576	361927
161314	36823	6220	538913	359971	232525	655972	203339	105448	162390	99300	404562	59158	624153	165837	638964	96388	660145	256653
128514	34919	8872	387307	321145	211104	1154650	268758	98225	154092	91674	422392	61773	560717	172109	621396	189826	697551	235322
121889	46451	13362	492585	365899	252088	502261	173257	135462	186895	112105	587612	52476	582751	145090	641940	134767	750752	284716
328795	57001	12480	883457	472836	291015	775605	235038	139898	206356	166628	526664	74980	916678	106636	703746	660886	1223798	372028
163149	44305	7452	546977	341858	230643	624702	207759	109081	168614	101356	419434	50393	620026	170187	645499	103502	678166	267498
130669	34814	7794	395784	327789	214039	1123886	300458	111868	154620	94075	464357	59718	592269	164868	632222	187562	684535	239281
129771	21884	8989	486024	337931	240705	504125	184065	117211	198632	111542	579636	60371	532281	148481	663498	133157	776963	281789
303007	29920	12798	870831	458454	284915	791344	253060	145770	213648	167011	536642	74952	902340	115530	697319	662510	1259874	371441
162918	22995	6919	550079	323520	217656	651904	217682	125888	173755	102720	430392	49432	645231	172799	700051	115436	690205	270098
120538	18421	8200	407410	311864	212170	1023746	261689	115644	165454	95272	462680	56847	576974	173051	652249	188718	736276	238369
124375	15884	7897	508031	338983	238588	539924	163174	157315	177129	112834	571390	61047	532839	148878	730773	145085	788961	284472
320551	29685	12648	830743	443041	270696	754522	237691	144969	212155	165496	536183	74960	876161	117433	724472	665091	1240555	378977
